发文时间,发布者id,发布者名字,内容信息,被提及人,频道
2022-08-01T09:27:07.823000+00:00,310805635727884288,Kheios,"hi, isn't there a ""melé button""?",,ask-the-team
2022-08-01T09:27:05.218000+00:00,398956609532985345,FlukeOmen,"I mean on this case he's talking about if you've got a controller active, so that's one reason lol",PorterEva,general-chat
2022-08-01T09:26:52.162000+00:00,101775343018332160,Curried-Cat,AYN Odin. Controller face buttons and analog sticks work however the trigger buttons or M1/2 don't which is annoying. Runs well apart from that.,,feedback-and-bugs
2022-08-01T09:26:43.368000+00:00,652604052873412609,PorterEva,but hipfire is cancer right now.most can't move while hipfiring due to the position and if you move it to the right side you can't move the camera,,general-chat
2022-08-01T09:26:38.954000+00:00,385450008918491147,null0x,Galaxy z fold 3 played very well .. love the game !! Thanks for the opportunity 🙏,,feedback-and-bugs
2022-08-01T09:25:42.412000+00:00,325524092809773056,CuzitoLGD,So you don't have to aim,PorterEva,general-chat
2022-08-01T09:24:05.264000+00:00,493002475515805698,Sir Barett,Overall i think the game is in a good way but hopefully you can get rid of the phone overheating issue 🙂,,feedback-and-bugs
2022-08-01T09:21:46.096000+00:00,652604052873412609,PorterEva,why do i want to hide the aim button? 🤔,,general-chat
2022-08-01T08:58:23.378000+00:00,620231365199265793,battlebot579,"I think we all blinked and missed it, if you have a controller you might be able to get rid of all of the buttonsTheres no official controller support so not yet but it would be an achievable goal for the developers to do as they have already put in a way to hide certain buttons",,general-chat
2022-08-01T08:40:03.999000+00:00,640552808864546828,LukeD,Most of my job at the moment is pretty chill,,general-chat
2022-08-01T08:39:51.321000+00:00,640552808864546828,LukeD,Nah don't need any of that. Just respond to queries every now and then when they come my way,,general-chat
2022-08-01T08:39:22.946000+00:00,160521135363063809,Jord,Have a macro running too so they think youre constantly doing stuff,,general-chat
2022-08-01T08:38:56.887000+00:00,160521135363063809,Jord,Niceeeee 😁,,general-chat
2022-08-01T08:38:44.578000+00:00,640552808864546828,LukeD,"Work laptop for the win, pop it on charge and leave it be lol",Jord,general-chat
2022-08-01T08:38:08.068000+00:00,160521135363063809,Jord,Get that multiscreen set up with console on one and your work on the other 😉,LukeD,general-chat
2022-08-01T09:28:25.264000+00:00,620231365199265793,battlebot579,"I dont think it was meant for regular players tbf, but I have a plan",CuzitoLGD,general-chat
2022-08-01T09:28:22.136000+00:00,652604052873412609,PorterEva,you're automaticlly in line for future tests,,general-chat
2022-08-01T09:28:02.579000+00:00,640552808864546828,LukeD,"Controllers aren't actually supported right now, but should be for the full public release 🙂 But thanks for letting us know",Curried-Cat,feedback-and-bugs
2022-08-01T09:27:52.721000+00:00,325524092809773056,CuzitoLGD,How can I get into the starplayer I want turquoise  ,battlebot579,general-chat
2022-08-01T09:27:47.765000+00:00,620231365199265793,battlebot579,theres 3 so presumably get rid of one you dont use for more space,PorterEva,general-chat
2022-08-01T09:27:44.159000+00:00,195410485464530944,gambra,If we're in this beta do we get access to future betas as well?,,general-chat
2022-08-01T09:27:34.854000+00:00,310805635727884288,Kheios,"if you go into melé rank, you can only still firing your weapon?",,ask-the-team
2022-08-01T09:27:31.016000+00:00,398956609532985345,FlukeOmen,"I played the test with my controller for the most part, worked well, would be nice to hide the controls UI when official support is added for sure",,general-chat
2022-08-01T09:27:07.823000+00:00,310805635727884288,Kheios,"hi, isn't there a ""melé button""?",,ask-the-team
2022-08-01T09:27:05.218000+00:00,398956609532985345,FlukeOmen,"I mean on this case he's talking about if you've got a controller active, so that's one reason lol",PorterEva,general-chat
2022-08-01T09:26:52.162000+00:00,101775343018332160,Curried-Cat,AYN Odin. Controller face buttons and analog sticks work however the trigger buttons or M1/2 don't which is annoying. Runs well apart from that.,,feedback-and-bugs
2022-08-01T09:26:43.368000+00:00,652604052873412609,PorterEva,but hipfire is cancer right now.most can't move while hipfiring due to the position and if you move it to the right side you can't move the camera,,general-chat
2022-08-01T09:26:38.954000+00:00,385450008918491147,null0x,Galaxy z fold 3 played very well .. love the game !! Thanks for the opportunity 🙏,,feedback-and-bugs
2022-08-01T09:25:42.412000+00:00,325524092809773056,CuzitoLGD,So you don't have to aim,PorterEva,general-chat
2022-08-01T09:24:05.264000+00:00,493002475515805698,Sir Barett,Overall i think the game is in a good way but hopefully you can get rid of the phone overheating issue 🙂,,feedback-and-bugs
2022-08-01T09:21:46.096000+00:00,652604052873412609,PorterEva,why do i want to hide the aim button? 🤔,,general-chat
2022-08-01T08:58:23.378000+00:00,620231365199265793,battlebot579,"I think we all blinked and missed it, if you have a controller you might be able to get rid of all of the buttonsTheres no official controller support so not yet but it would be an achievable goal for the developers to do as they have already put in a way to hide certain buttons",,general-chat
2022-08-01T08:40:03.999000+00:00,640552808864546828,LukeD,Most of my job at the moment is pretty chill,,general-chat
2022-08-01T08:39:51.321000+00:00,640552808864546828,LukeD,Nah don't need any of that. Just respond to queries every now and then when they come my way,,general-chat
2022-08-01T08:39:22.946000+00:00,160521135363063809,Jord,Have a macro running too so they think youre constantly doing stuff,,general-chat
2022-08-01T08:38:56.887000+00:00,160521135363063809,Jord,Niceeeee 😁,,general-chat
2022-08-01T08:38:44.578000+00:00,640552808864546828,LukeD,"Work laptop for the win, pop it on charge and leave it be lol",Jord,general-chat
2022-08-01T08:38:08.068000+00:00,160521135363063809,Jord,Get that multiscreen set up with console on one and your work on the other 😉,LukeD,general-chat
2022-08-01T08:32:23.801000+00:00,640552808864546828,LukeD,Yeah I'm good thank you 🙂 Today is a work from home day so I can chill 🙂,,general-chat
2022-08-01T09:28:22.136000+00:00,652604052873412609,PorterEva,you're automaticlly in line for future tests,,general-chat
2022-08-01T09:28:02.579000+00:00,640552808864546828,LukeD,"Controllers aren't actually supported right now, but should be for the full public release 🙂 But thanks for letting us know",Curried-Cat,feedback-and-bugs
2022-08-01T09:27:52.721000+00:00,325524092809773056,CuzitoLGD,How can I get into the starplayer I want turquoise  ,battlebot579,general-chat
2022-08-01T09:27:47.765000+00:00,620231365199265793,battlebot579,theres 3 so presumably get rid of one you dont use for more space,PorterEva,general-chat
2022-08-01T09:27:44.159000+00:00,195410485464530944,gambra,If we're in this beta do we get access to future betas as well?,,general-chat
2022-08-01T09:27:34.854000+00:00,310805635727884288,Kheios,"if you go into melé rank, you can only still firing your weapon?",,ask-the-team
2022-08-01T09:27:31.016000+00:00,398956609532985345,FlukeOmen,"I played the test with my controller for the most part, worked well, would be nice to hide the controls UI when official support is added for sure",,general-chat
2022-08-01T09:27:07.823000+00:00,310805635727884288,Kheios,"hi, isn't there a ""melé button""?",,ask-the-team
2022-08-01T09:27:05.218000+00:00,398956609532985345,FlukeOmen,"I mean on this case he's talking about if you've got a controller active, so that's one reason lol",PorterEva,general-chat
2022-08-01T09:26:52.162000+00:00,101775343018332160,Curried-Cat,AYN Odin. Controller face buttons and analog sticks work however the trigger buttons or M1/2 don't which is annoying. Runs well apart from that.,,feedback-and-bugs
2022-08-01T09:26:43.368000+00:00,652604052873412609,PorterEva,but hipfire is cancer right now.most can't move while hipfiring due to the position and if you move it to the right side you can't move the camera,,general-chat
2022-08-01T09:26:38.954000+00:00,385450008918491147,null0x,Galaxy z fold 3 played very well .. love the game !! Thanks for the opportunity 🙏,,feedback-and-bugs
2022-08-01T09:25:42.412000+00:00,325524092809773056,CuzitoLGD,So you don't have to aim,PorterEva,general-chat
2022-08-01T09:24:05.264000+00:00,493002475515805698,Sir Barett,Overall i think the game is in a good way but hopefully you can get rid of the phone overheating issue 🙂,,feedback-and-bugs
2022-08-01T09:21:46.096000+00:00,652604052873412609,PorterEva,why do i want to hide the aim button? 🤔,,general-chat
2022-08-01T08:58:23.378000+00:00,620231365199265793,battlebot579,"I think we all blinked and missed it, if you have a controller you might be able to get rid of all of the buttonsTheres no official controller support so not yet but it would be an achievable goal for the developers to do as they have already put in a way to hide certain buttons",,general-chat
2022-08-01T08:40:03.999000+00:00,640552808864546828,LukeD,Most of my job at the moment is pretty chill,,general-chat
2022-08-01T08:39:51.321000+00:00,640552808864546828,LukeD,Nah don't need any of that. Just respond to queries every now and then when they come my way,,general-chat
2022-08-01T08:39:22.946000+00:00,160521135363063809,Jord,Have a macro running too so they think youre constantly doing stuff,,general-chat
2022-08-01T08:38:56.887000+00:00,160521135363063809,Jord,Niceeeee 😁,,general-chat
2022-08-01T08:38:44.578000+00:00,640552808864546828,LukeD,"Work laptop for the win, pop it on charge and leave it be lol",Jord,general-chat
2022-08-01T08:38:08.068000+00:00,160521135363063809,Jord,Get that multiscreen set up with console on one and your work on the other 😉,LukeD,general-chat
2022-08-01T08:32:23.801000+00:00,640552808864546828,LukeD,Yeah I'm good thank you 🙂 Today is a work from home day so I can chill 🙂,,general-chat
2022-08-01T08:31:22.735000+00:00,915624687919304854,danju92,"All great, rested. You? 😄",LukeD,general-chat
2022-08-01T09:28:02.579000+00:00,640552808864546828,LukeD,"Controllers aren't actually supported right now, but should be for the full public release 🙂 But thanks for letting us know",Curried-Cat,feedback-and-bugs
2022-08-01T09:27:52.721000+00:00,325524092809773056,CuzitoLGD,How can I get into the starplayer I want turquoise  ,battlebot579,general-chat
2022-08-01T09:27:47.765000+00:00,620231365199265793,battlebot579,theres 3 so presumably get rid of one you dont use for more space,PorterEva,general-chat
2022-08-01T09:27:44.159000+00:00,195410485464530944,gambra,If we're in this beta do we get access to future betas as well?,,general-chat
2022-08-01T09:27:34.854000+00:00,310805635727884288,Kheios,"if you go into melé rank, you can only still firing your weapon?",,ask-the-team
2022-08-01T09:27:31.016000+00:00,398956609532985345,FlukeOmen,"I played the test with my controller for the most part, worked well, would be nice to hide the controls UI when official support is added for sure",,general-chat
2022-08-01T09:27:07.823000+00:00,310805635727884288,Kheios,"hi, isn't there a ""melé button""?",,ask-the-team
2022-08-01T09:27:05.218000+00:00,398956609532985345,FlukeOmen,"I mean on this case he's talking about if you've got a controller active, so that's one reason lol",PorterEva,general-chat
2022-08-01T09:26:52.162000+00:00,101775343018332160,Curried-Cat,AYN Odin. Controller face buttons and analog sticks work however the trigger buttons or M1/2 don't which is annoying. Runs well apart from that.,,feedback-and-bugs
2022-08-01T09:26:43.368000+00:00,652604052873412609,PorterEva,but hipfire is cancer right now.most can't move while hipfiring due to the position and if you move it to the right side you can't move the camera,,general-chat
2022-08-01T09:26:38.954000+00:00,385450008918491147,null0x,Galaxy z fold 3 played very well .. love the game !! Thanks for the opportunity 🙏,,feedback-and-bugs
2022-08-01T09:25:42.412000+00:00,325524092809773056,CuzitoLGD,So you don't have to aim,PorterEva,general-chat
2022-08-01T09:24:05.264000+00:00,493002475515805698,Sir Barett,Overall i think the game is in a good way but hopefully you can get rid of the phone overheating issue 🙂,,feedback-and-bugs
2022-08-01T09:21:46.096000+00:00,652604052873412609,PorterEva,why do i want to hide the aim button? 🤔,,general-chat
2022-08-01T08:58:23.378000+00:00,620231365199265793,battlebot579,"I think we all blinked and missed it, if you have a controller you might be able to get rid of all of the buttonsTheres no official controller support so not yet but it would be an achievable goal for the developers to do as they have already put in a way to hide certain buttons",,general-chat
2022-08-01T08:40:03.999000+00:00,640552808864546828,LukeD,Most of my job at the moment is pretty chill,,general-chat
2022-08-01T08:39:51.321000+00:00,640552808864546828,LukeD,Nah don't need any of that. Just respond to queries every now and then when they come my way,,general-chat
2022-08-01T08:39:22.946000+00:00,160521135363063809,Jord,Have a macro running too so they think youre constantly doing stuff,,general-chat
2022-08-01T08:38:56.887000+00:00,160521135363063809,Jord,Niceeeee 😁,,general-chat
2022-08-01T08:38:44.578000+00:00,640552808864546828,LukeD,"Work laptop for the win, pop it on charge and leave it be lol",Jord,general-chat
2022-08-01T08:38:08.068000+00:00,160521135363063809,Jord,Get that multiscreen set up with console on one and your work on the other 😉,LukeD,general-chat
2022-08-01T08:32:23.801000+00:00,640552808864546828,LukeD,Yeah I'm good thank you 🙂 Today is a work from home day so I can chill 🙂,,general-chat
2022-08-01T08:31:22.735000+00:00,915624687919304854,danju92,"All great, rested. You? 😄",LukeD,general-chat
2022-08-01T08:25:40.229000+00:00,401536937078423552,Ghoul,Sad.. Was enjoying the game and the the servers went down 😢  ,,general-chat
2022-08-01T09:27:52.721000+00:00,325524092809773056,CuzitoLGD,How can I get into the starplayer I want turquoise  ,battlebot579,general-chat
2022-08-01T09:27:47.765000+00:00,620231365199265793,battlebot579,theres 3 so presumably get rid of one you dont use for more space,PorterEva,general-chat
2022-08-01T09:27:44.159000+00:00,195410485464530944,gambra,If we're in this beta do we get access to future betas as well?,,general-chat
2022-08-01T09:27:34.854000+00:00,310805635727884288,Kheios,"if you go into melé rank, you can only still firing your weapon?",,ask-the-team
2022-08-01T09:27:31.016000+00:00,398956609532985345,FlukeOmen,"I played the test with my controller for the most part, worked well, would be nice to hide the controls UI when official support is added for sure",,general-chat
2022-08-01T09:27:07.823000+00:00,310805635727884288,Kheios,"hi, isn't there a ""melé button""?",,ask-the-team
2022-08-01T09:27:05.218000+00:00,398956609532985345,FlukeOmen,"I mean on this case he's talking about if you've got a controller active, so that's one reason lol",PorterEva,general-chat
2022-08-01T09:26:52.162000+00:00,101775343018332160,Curried-Cat,AYN Odin. Controller face buttons and analog sticks work however the trigger buttons or M1/2 don't which is annoying. Runs well apart from that.,,feedback-and-bugs
2022-08-01T09:26:43.368000+00:00,652604052873412609,PorterEva,but hipfire is cancer right now.most can't move while hipfiring due to the position and if you move it to the right side you can't move the camera,,general-chat
2022-08-01T09:26:38.954000+00:00,385450008918491147,null0x,Galaxy z fold 3 played very well .. love the game !! Thanks for the opportunity 🙏,,feedback-and-bugs
2022-08-01T09:25:42.412000+00:00,325524092809773056,CuzitoLGD,So you don't have to aim,PorterEva,general-chat
2022-08-01T09:24:05.264000+00:00,493002475515805698,Sir Barett,Overall i think the game is in a good way but hopefully you can get rid of the phone overheating issue 🙂,,feedback-and-bugs
2022-08-01T09:21:46.096000+00:00,652604052873412609,PorterEva,why do i want to hide the aim button? 🤔,,general-chat
2022-08-01T08:58:23.378000+00:00,620231365199265793,battlebot579,"I think we all blinked and missed it, if you have a controller you might be able to get rid of all of the buttonsTheres no official controller support so not yet but it would be an achievable goal for the developers to do as they have already put in a way to hide certain buttons",,general-chat
2022-08-01T08:40:03.999000+00:00,640552808864546828,LukeD,Most of my job at the moment is pretty chill,,general-chat
2022-08-01T08:39:51.321000+00:00,640552808864546828,LukeD,Nah don't need any of that. Just respond to queries every now and then when they come my way,,general-chat
2022-08-01T08:39:22.946000+00:00,160521135363063809,Jord,Have a macro running too so they think youre constantly doing stuff,,general-chat
2022-08-01T08:38:56.887000+00:00,160521135363063809,Jord,Niceeeee 😁,,general-chat
2022-08-01T08:38:44.578000+00:00,640552808864546828,LukeD,"Work laptop for the win, pop it on charge and leave it be lol",Jord,general-chat
2022-08-01T08:38:08.068000+00:00,160521135363063809,Jord,Get that multiscreen set up with console on one and your work on the other 😉,LukeD,general-chat
2022-08-01T08:32:23.801000+00:00,640552808864546828,LukeD,Yeah I'm good thank you 🙂 Today is a work from home day so I can chill 🙂,,general-chat
2022-08-01T08:31:22.735000+00:00,915624687919304854,danju92,"All great, rested. You? 😄",LukeD,general-chat
2022-08-01T08:25:40.229000+00:00,401536937078423552,Ghoul,Sad.. Was enjoying the game and the the servers went down 😢  ,,general-chat
2022-08-01T08:24:28.094000+00:00,640552808864546828,LukeD,Good morning Danju 🙂 How are you folks on this fine Monday morning?,,general-chat
2022-08-01T09:27:47.765000+00:00,620231365199265793,battlebot579,theres 3 so presumably get rid of one you dont use for more space,PorterEva,general-chat
2022-08-01T09:27:44.159000+00:00,195410485464530944,gambra,If we're in this beta do we get access to future betas as well?,,general-chat
2022-08-01T09:27:34.854000+00:00,310805635727884288,Kheios,"if you go into melé rank, you can only still firing your weapon?",,ask-the-team
2022-08-01T09:27:31.016000+00:00,398956609532985345,FlukeOmen,"I played the test with my controller for the most part, worked well, would be nice to hide the controls UI when official support is added for sure",,general-chat
2022-08-01T09:27:07.823000+00:00,310805635727884288,Kheios,"hi, isn't there a ""melé button""?",,ask-the-team
2022-08-01T09:27:05.218000+00:00,398956609532985345,FlukeOmen,"I mean on this case he's talking about if you've got a controller active, so that's one reason lol",PorterEva,general-chat
2022-08-01T09:26:52.162000+00:00,101775343018332160,Curried-Cat,AYN Odin. Controller face buttons and analog sticks work however the trigger buttons or M1/2 don't which is annoying. Runs well apart from that.,,feedback-and-bugs
2022-08-01T09:26:43.368000+00:00,652604052873412609,PorterEva,but hipfire is cancer right now.most can't move while hipfiring due to the position and if you move it to the right side you can't move the camera,,general-chat
2022-08-01T09:26:38.954000+00:00,385450008918491147,null0x,Galaxy z fold 3 played very well .. love the game !! Thanks for the opportunity 🙏,,feedback-and-bugs
2022-08-01T09:25:42.412000+00:00,325524092809773056,CuzitoLGD,So you don't have to aim,PorterEva,general-chat
2022-08-01T09:24:05.264000+00:00,493002475515805698,Sir Barett,Overall i think the game is in a good way but hopefully you can get rid of the phone overheating issue 🙂,,feedback-and-bugs
2022-08-01T09:21:46.096000+00:00,652604052873412609,PorterEva,why do i want to hide the aim button? 🤔,,general-chat
2022-08-01T08:58:23.378000+00:00,620231365199265793,battlebot579,"I think we all blinked and missed it, if you have a controller you might be able to get rid of all of the buttonsTheres no official controller support so not yet but it would be an achievable goal for the developers to do as they have already put in a way to hide certain buttons",,general-chat
2022-08-01T08:40:03.999000+00:00,640552808864546828,LukeD,Most of my job at the moment is pretty chill,,general-chat
2022-08-01T08:39:51.321000+00:00,640552808864546828,LukeD,Nah don't need any of that. Just respond to queries every now and then when they come my way,,general-chat
2022-08-01T08:39:22.946000+00:00,160521135363063809,Jord,Have a macro running too so they think youre constantly doing stuff,,general-chat
2022-08-01T08:38:56.887000+00:00,160521135363063809,Jord,Niceeeee 😁,,general-chat
2022-08-01T08:38:44.578000+00:00,640552808864546828,LukeD,"Work laptop for the win, pop it on charge and leave it be lol",Jord,general-chat
2022-08-01T08:38:08.068000+00:00,160521135363063809,Jord,Get that multiscreen set up with console on one and your work on the other 😉,LukeD,general-chat
2022-08-01T08:32:23.801000+00:00,640552808864546828,LukeD,Yeah I'm good thank you 🙂 Today is a work from home day so I can chill 🙂,,general-chat
2022-08-01T08:31:22.735000+00:00,915624687919304854,danju92,"All great, rested. You? 😄",LukeD,general-chat
2022-08-01T08:25:40.229000+00:00,401536937078423552,Ghoul,Sad.. Was enjoying the game and the the servers went down 😢  ,,general-chat
2022-08-01T08:24:28.094000+00:00,640552808864546828,LukeD,Good morning Danju 🙂 How are you folks on this fine Monday morning?,,general-chat
2022-08-01T08:24:08.188000+00:00,401536937078423552,Ghoul,Mornin',danju92,general-chat
2022-08-01T09:27:44.159000+00:00,195410485464530944,gambra,If we're in this beta do we get access to future betas as well?,,general-chat
2022-08-01T09:27:34.854000+00:00,310805635727884288,Kheios,"if you go into melé rank, you can only still firing your weapon?",,ask-the-team
2022-08-01T09:27:31.016000+00:00,398956609532985345,FlukeOmen,"I played the test with my controller for the most part, worked well, would be nice to hide the controls UI when official support is added for sure",,general-chat
2022-08-01T09:27:07.823000+00:00,310805635727884288,Kheios,"hi, isn't there a ""melé button""?",,ask-the-team
2022-08-01T09:27:05.218000+00:00,398956609532985345,FlukeOmen,"I mean on this case he's talking about if you've got a controller active, so that's one reason lol",PorterEva,general-chat
2022-08-01T09:26:52.162000+00:00,101775343018332160,Curried-Cat,AYN Odin. Controller face buttons and analog sticks work however the trigger buttons or M1/2 don't which is annoying. Runs well apart from that.,,feedback-and-bugs
2022-08-01T09:26:43.368000+00:00,652604052873412609,PorterEva,but hipfire is cancer right now.most can't move while hipfiring due to the position and if you move it to the right side you can't move the camera,,general-chat
2022-08-01T09:26:38.954000+00:00,385450008918491147,null0x,Galaxy z fold 3 played very well .. love the game !! Thanks for the opportunity 🙏,,feedback-and-bugs
2022-08-01T09:25:42.412000+00:00,325524092809773056,CuzitoLGD,So you don't have to aim,PorterEva,general-chat
2022-08-01T09:24:05.264000+00:00,493002475515805698,Sir Barett,Overall i think the game is in a good way but hopefully you can get rid of the phone overheating issue 🙂,,feedback-and-bugs
2022-08-01T09:21:46.096000+00:00,652604052873412609,PorterEva,why do i want to hide the aim button? 🤔,,general-chat
2022-08-01T08:58:23.378000+00:00,620231365199265793,battlebot579,"I think we all blinked and missed it, if you have a controller you might be able to get rid of all of the buttonsTheres no official controller support so not yet but it would be an achievable goal for the developers to do as they have already put in a way to hide certain buttons",,general-chat
2022-08-01T08:40:03.999000+00:00,640552808864546828,LukeD,Most of my job at the moment is pretty chill,,general-chat
2022-08-01T08:39:51.321000+00:00,640552808864546828,LukeD,Nah don't need any of that. Just respond to queries every now and then when they come my way,,general-chat
2022-08-01T08:39:22.946000+00:00,160521135363063809,Jord,Have a macro running too so they think youre constantly doing stuff,,general-chat
2022-08-01T08:38:56.887000+00:00,160521135363063809,Jord,Niceeeee 😁,,general-chat
2022-08-01T08:38:44.578000+00:00,640552808864546828,LukeD,"Work laptop for the win, pop it on charge and leave it be lol",Jord,general-chat
2022-08-01T08:38:08.068000+00:00,160521135363063809,Jord,Get that multiscreen set up with console on one and your work on the other 😉,LukeD,general-chat
2022-08-01T08:32:23.801000+00:00,640552808864546828,LukeD,Yeah I'm good thank you 🙂 Today is a work from home day so I can chill 🙂,,general-chat
2022-08-01T08:31:22.735000+00:00,915624687919304854,danju92,"All great, rested. You? 😄",LukeD,general-chat
2022-08-01T08:25:40.229000+00:00,401536937078423552,Ghoul,Sad.. Was enjoying the game and the the servers went down 😢  ,,general-chat
2022-08-01T08:24:28.094000+00:00,640552808864546828,LukeD,Good morning Danju 🙂 How are you folks on this fine Monday morning?,,general-chat
2022-08-01T08:24:08.188000+00:00,401536937078423552,Ghoul,Mornin',danju92,general-chat
2022-08-01T08:20:00.554000+00:00,615969175864868877,Riggy Gaming,Morning 👋,,general-chat
2022-08-01T09:27:34.854000+00:00,310805635727884288,Kheios,"if you go into melé rank, you can only still firing your weapon?",,ask-the-team
2022-08-01T09:27:31.016000+00:00,398956609532985345,FlukeOmen,"I played the test with my controller for the most part, worked well, would be nice to hide the controls UI when official support is added for sure",,general-chat
2022-08-01T09:27:07.823000+00:00,310805635727884288,Kheios,"hi, isn't there a ""melé button""?",,ask-the-team
2022-08-01T09:27:05.218000+00:00,398956609532985345,FlukeOmen,"I mean on this case he's talking about if you've got a controller active, so that's one reason lol",PorterEva,general-chat
2022-08-01T09:26:52.162000+00:00,101775343018332160,Curried-Cat,AYN Odin. Controller face buttons and analog sticks work however the trigger buttons or M1/2 don't which is annoying. Runs well apart from that.,,feedback-and-bugs
2022-08-01T09:26:43.368000+00:00,652604052873412609,PorterEva,but hipfire is cancer right now.most can't move while hipfiring due to the position and if you move it to the right side you can't move the camera,,general-chat
2022-08-01T09:26:38.954000+00:00,385450008918491147,null0x,Galaxy z fold 3 played very well .. love the game !! Thanks for the opportunity 🙏,,feedback-and-bugs
2022-08-01T09:25:42.412000+00:00,325524092809773056,CuzitoLGD,So you don't have to aim,PorterEva,general-chat
2022-08-01T09:24:05.264000+00:00,493002475515805698,Sir Barett,Overall i think the game is in a good way but hopefully you can get rid of the phone overheating issue 🙂,,feedback-and-bugs
2022-08-01T09:21:46.096000+00:00,652604052873412609,PorterEva,why do i want to hide the aim button? 🤔,,general-chat
2022-08-01T08:58:23.378000+00:00,620231365199265793,battlebot579,"I think we all blinked and missed it, if you have a controller you might be able to get rid of all of the buttonsTheres no official controller support so not yet but it would be an achievable goal for the developers to do as they have already put in a way to hide certain buttons",,general-chat
2022-08-01T08:40:03.999000+00:00,640552808864546828,LukeD,Most of my job at the moment is pretty chill,,general-chat
2022-08-01T08:39:51.321000+00:00,640552808864546828,LukeD,Nah don't need any of that. Just respond to queries every now and then when they come my way,,general-chat
2022-08-01T08:39:22.946000+00:00,160521135363063809,Jord,Have a macro running too so they think youre constantly doing stuff,,general-chat
2022-08-01T08:38:56.887000+00:00,160521135363063809,Jord,Niceeeee 😁,,general-chat
2022-08-01T08:38:44.578000+00:00,640552808864546828,LukeD,"Work laptop for the win, pop it on charge and leave it be lol",Jord,general-chat
2022-08-01T08:38:08.068000+00:00,160521135363063809,Jord,Get that multiscreen set up with console on one and your work on the other 😉,LukeD,general-chat
2022-08-01T08:32:23.801000+00:00,640552808864546828,LukeD,Yeah I'm good thank you 🙂 Today is a work from home day so I can chill 🙂,,general-chat
2022-08-01T08:31:22.735000+00:00,915624687919304854,danju92,"All great, rested. You? 😄",LukeD,general-chat
2022-08-01T08:25:40.229000+00:00,401536937078423552,Ghoul,Sad.. Was enjoying the game and the the servers went down 😢  ,,general-chat
2022-08-01T08:24:28.094000+00:00,640552808864546828,LukeD,Good morning Danju 🙂 How are you folks on this fine Monday morning?,,general-chat
2022-08-01T08:24:08.188000+00:00,401536937078423552,Ghoul,Mornin',danju92,general-chat
2022-08-01T08:20:00.554000+00:00,615969175864868877,Riggy Gaming,Morning 👋,,general-chat
2022-08-01T08:16:39.645000+00:00,915624687919304854,danju92,Morning guys 🙂,,general-chat
2022-08-01T09:27:31.016000+00:00,398956609532985345,FlukeOmen,"I played the test with my controller for the most part, worked well, would be nice to hide the controls UI when official support is added for sure",,general-chat
2022-08-01T09:27:07.823000+00:00,310805635727884288,Kheios,"hi, isn't there a ""melé button""?",,ask-the-team
2022-08-01T09:27:05.218000+00:00,398956609532985345,FlukeOmen,"I mean on this case he's talking about if you've got a controller active, so that's one reason lol",PorterEva,general-chat
2022-08-01T09:26:52.162000+00:00,101775343018332160,Curried-Cat,AYN Odin. Controller face buttons and analog sticks work however the trigger buttons or M1/2 don't which is annoying. Runs well apart from that.,,feedback-and-bugs
2022-08-01T09:26:43.368000+00:00,652604052873412609,PorterEva,but hipfire is cancer right now.most can't move while hipfiring due to the position and if you move it to the right side you can't move the camera,,general-chat
2022-08-01T09:26:38.954000+00:00,385450008918491147,null0x,Galaxy z fold 3 played very well .. love the game !! Thanks for the opportunity 🙏,,feedback-and-bugs
2022-08-01T09:25:42.412000+00:00,325524092809773056,CuzitoLGD,So you don't have to aim,PorterEva,general-chat
2022-08-01T09:24:05.264000+00:00,493002475515805698,Sir Barett,Overall i think the game is in a good way but hopefully you can get rid of the phone overheating issue 🙂,,feedback-and-bugs
2022-08-01T09:21:46.096000+00:00,652604052873412609,PorterEva,why do i want to hide the aim button? 🤔,,general-chat
2022-08-01T08:58:23.378000+00:00,620231365199265793,battlebot579,"I think we all blinked and missed it, if you have a controller you might be able to get rid of all of the buttonsTheres no official controller support so not yet but it would be an achievable goal for the developers to do as they have already put in a way to hide certain buttons",,general-chat
2022-08-01T08:40:03.999000+00:00,640552808864546828,LukeD,Most of my job at the moment is pretty chill,,general-chat
2022-08-01T08:39:51.321000+00:00,640552808864546828,LukeD,Nah don't need any of that. Just respond to queries every now and then when they come my way,,general-chat
2022-08-01T08:39:22.946000+00:00,160521135363063809,Jord,Have a macro running too so they think youre constantly doing stuff,,general-chat
2022-08-01T08:38:56.887000+00:00,160521135363063809,Jord,Niceeeee 😁,,general-chat
2022-08-01T08:38:44.578000+00:00,640552808864546828,LukeD,"Work laptop for the win, pop it on charge and leave it be lol",Jord,general-chat
2022-08-01T08:38:08.068000+00:00,160521135363063809,Jord,Get that multiscreen set up with console on one and your work on the other 😉,LukeD,general-chat
2022-08-01T08:32:23.801000+00:00,640552808864546828,LukeD,Yeah I'm good thank you 🙂 Today is a work from home day so I can chill 🙂,,general-chat
2022-08-01T08:31:22.735000+00:00,915624687919304854,danju92,"All great, rested. You? 😄",LukeD,general-chat
2022-08-01T08:25:40.229000+00:00,401536937078423552,Ghoul,Sad.. Was enjoying the game and the the servers went down 😢  ,,general-chat
2022-08-01T08:24:28.094000+00:00,640552808864546828,LukeD,Good morning Danju 🙂 How are you folks on this fine Monday morning?,,general-chat
